frame,elapsed_ms,dt_ms,presented,net_ms,remesh_ms,advance_ms,acquire_ms,world_ms,hud_ms,present_ms,fps,chunks_held,meshed,drawn,queued,buffers_created,buffers_reused,tick,confirmed,lead,worst_correction,vertical_pct,worst_divergence,footing_changes,unloaded,body_x,body_y,body_z,vel_x,vel_y,vel_z,on_ground,step_lag,camera_y
346,5844.929,17.417,1,0.003,3.319,0.140,10.317,1.019,1.228,0.284,63,280,51,25,83,103,245,124,118,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
347,5860.443,16.484,1,0.146,2.433,0.154,10.563,0.746,1.066,0.237,63,281,51,25,84,103,245,124,119,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
348,5877.908,15.531,1,0.011,4.622,0.037,11.291,0.557,0.609,0.158,63,281,52,25,83,105,245,125,119,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
349,5892.925,17.398,1,0.001,3.825,0.015,10.206,0.328,0.408,0.123,62,281,53,29,80,107,245,125,119,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
350,5909.681,14.992,1,0.115,2.119,0.229,12.471,0.728,0.847,0.153,63,284,53,28,84,107,245,125,120,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
351,5929.762,16.775,1,0.002,6.305,0.044,12.136,0.610,0.715,0.158,63,284,54,28,82,109,245,126,120,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
352,5942.631,20.147,1,0.008,2.454,0.082,8.643,0.562,0.802,0.143,61,284,54,28,81,109,245,126,120,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
353,5960.593,12.802,1,0.120,2.649,0.119,12.861,0.731,1.140,0.230,63,286,54,28,85,109,245,126,121,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
354,5982.208,17.990,1,0.002,7.557,0.068,11.691,0.865,1.089,0.200,62,286,54,28,84,109,247,127,121,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
355,5998.800,21.629,1,0.003,7.669,0.038,6.449,0.983,1.093,0.201,61,286,54,29,83,109,249,127,121,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
356,6015.601,16.649,1,0.153,7.781,0.037,6.477,0.770,1.172,0.197,61,288,54,29,88,109,251,127,122,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
357,6032.304,16.782,1,0.002,8.024,0.083,6.316,0.840,1.016,0.225,60,288,54,28,87,109,253,128,122,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
358,6044.473,16.697,1,0.002,3.703,0.120,6.198,0.865,0.891,0.202,60,288,54,29,85,109,253,128,122,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
359,6061.209,12.176,1,0.158,3.311,0.115,10.753,0.747,1.253,0.203,63,291,54,31,89,109,253,128,123,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
360,6077.872,16.737,1,0.002,3.424,0.140,10.762,0.845,1.062,0.231,62,291,54,31,87,109,253,129,123,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
361,6093.560,16.616,1,0.003,2.694,0.113,10.865,0.803,0.866,0.196,62,291,54,31,86,109,253,129,123,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
362,6110.418,15.670,1,0.144,2.722,0.107,11.798,0.776,0.985,0.196,62,292,54,31,89,109,253,129,124,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
363,6127.125,16.858,1,0.013,2.742,0.193,11.604,0.846,0.974,0.204,62,292,54,31,89,109,253,130,124,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
364,6144.768,16.757,1,0.003,4.012,0.139,11.458,0.733,0.918,0.199,62,292,54,31,86,109,253,130,124,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
365,6160.538,17.664,1,0.152,2.695,0.110,10.555,0.809,1.053,0.193,61,295,54,31,91,109,253,130,125,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
366,6178.253,15.700,1,0.003,3.893,0.132,11.542,0.815,0.992,0.208,61,295,54,31,88,109,253,131,125,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
367,6193.888,17.711,1,0.003,2.757,0.115,10.519,1.007,0.882,0.224,61,295,54,31,85,109,253,131,125,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
368,6211.623,15.609,1,0.182,3.540,0.109,11.742,0.830,1.037,0.194,61,296,54,31,88,109,253,131,126,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
369,6227.528,17.738,1,0.003,2.740,0.171,10.744,0.955,0.994,0.189,61,296,54,31,85,109,253,132,126,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
370,6243.814,15.929,1,0.002,3.595,0.097,11.067,0.618,0.645,0.136,61,296,54,31,84,109,253,132,126,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
371,6258.271,16.257,1,0.080,2.183,0.055,11.077,0.359,0.514,0.099,61,299,54,31,88,109,253,132,127,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
372,6274.821,14.434,1,0.001,2.104,0.085,13.158,0.443,0.566,0.127,62,299,54,31,85,109,253,133,127,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
373,6291.251,16.551,1,0.001,1.673,0.055,13.415,0.352,0.757,0.109,62,299,54,31,81,109,253,133,127,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
374,6308.521,16.447,1,0.059,2.874,0.013,13.542,0.288,0.333,0.076,62,300,54,31,84,109,255,133,128,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
375,6326.173,17.236,1,0.002,1.750,0.087,14.602,0.411,0.641,0.107,61,300,54,31,80,109,255,134,128,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
376,6341.296,17.654,1,0.004,2.278,0.012,12.062,0.297,0.344,0.074,61,300,54,31,80,109,257,134,128,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
377,6358.396,15.111,1,0.047,2.433,0.013,13.887,0.274,0.330,0.074,61,304,54,31,86,109,259,134,129,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
378,6375.533,17.098,1,0.002,3.077,0.031,13.186,0.329,0.399,0.072,61,304,54,31,85,109,261,135,129,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
379,6390.995,17.140,1,0.001,1.791,0.049,12.676,0.288,0.509,0.104,61,304,54,31,81,109,261,135,129,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
380,6407.112,15.468,1,0.039,1.504,0.016,13.865,0.251,0.324,0.070,61,304,54,31,81,109,263,135,130,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
381,6423.569,16.107,1,0.002,0.690,0.078,14.588,0.581,0.403,0.075,61,304,54,31,77,109,263,136,130,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
382,6441.525,16.460,1,0.001,2.286,0.059,14.902,0.283,0.303,0.080,61,304,54,31,73,109,263,136,130,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
383,6458.647,17.967,1,0.070,2.499,0.019,13.616,0.343,0.430,0.093,61,308,54,31,78,109,265,136,131,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
384,6475.227,17.131,1,0.002,1.806,0.117,13.301,0.475,0.674,0.138,60,308,54,31,74,109,265,137,131,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
385,6493.487,16.608,1,0.002,2.711,0.124,13.494,0.802,0.843,0.187,60,308,54,31,72,109,265,137,131,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
386,6511.511,18.287,1,0.168,2.763,0.130,12.181,0.929,1.465,0.239,60,308,54,31,77,109,265,137,132,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
387,6530.396,18.033,1,0.003,6.033,0.105,10.457,0.852,1.119,0.180,59,308,54,31,76,109,267,138,132,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
388,6548.671,18.850,1,0.003,7.387,0.035,8.647,0.929,0.986,0.189,59,308,54,31,75,109,269,138,132,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
389,6560.619,18.303,1,0.176,2.490,0.105,7.037,0.800,1.024,0.189,58,312,54,31,81,109,269,138,133,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
390,6580.932,11.918,1,0.003,6.343,0.084,11.590,0.893,1.047,0.254,61,312,54,31,80,109,271,139,133,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
391,6599.186,20.316,1,0.092,7.365,0.036,8.481,0.971,0.968,0.240,60,312,54,31,79,109,273,139,134,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
392,6610.045,18.337,1,0.022,2.309,0.111,6.203,0.731,1.016,0.283,59,312,54,30,82,109,273,139,134,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
393,6627.187,10.883,1,0.012,2.161,0.182,12.237,1.005,1.113,0.196,62,312,54,29,82,109,273,140,134,6,0.0000,0,0.0000,0,0,1.7561,39.0010,1.4690,0.2561,0.0000,-0.0310,1,0.0000,-1.3797
394,6643.725,17.048,1,0.002,2.635,0.115,11.484,0.923,1.062,0.203,62,312,54,29,81,109,273,140,134,6,0.0000,0,0.0000,0,0,1.7561,39.0010,1.4690,0.2561,0.0000,-0.0310,1,0.0000,-1.3797
395,6662.471,16.541,1,0.176,3.813,0.115,12.085,0.926,1.311,0.202,62,316,54,29,86,109,273,140,135,5,0.0000,0,0.0000,0,0,1.7561,39.0010,1.4690,0.2561,0.0000,-0.0310,1,0.0000,-1.3797
396,6676.514,18.744,1,0.002,2.105,0.136,9.584,0.844,1.034,0.221,61,316,54,29,85,109,273,141,135,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.4194,0.0000,0.0000,-0.0496,1,0.0000,-1.3797
397,6695.675,14.044,1,0.002,4.186,0.131,12.277,1.094,1.121,0.230,62,316,54,29,83,109,273,141,135,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.4194,0.0000,0.0000,-0.0496,1,0.0000,-1.3797
398,6711.578,19.168,1,0.159,3.330,0.124,9.747,0.885,1.302,0.228,61,317,54,29,85,109,273,141,136,5,0.0000,0,0.0000,0,0,2.0990,39.0010,1.4194,0.0000,0.0000,-0.0496,1,0.0000,-1.3797
399,6729.264,15.898,1,0.010,6.146,0.045,10.187,0.460,0.611,0.112,61,317,54,29,83,109,275,142,136,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.3587,0.0000,0.0000,-0.0607,1,0.0000,-1.3797
400,6744.688,17.634,1,0.007,5.471,0.016,9.006,0.342,0.436,0.088,61,317,54,29,82,109,277,142,136,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.3587,0.0000,0.0000,-0.0607,1,0.0000,-1.3797
401,6757.172,15.416,1,0.063,1.256,0.068,10.151,0.356,0.453,0.085,61,320,54,29,85,109,277,142,137,5,0.0000,0,0.0000,0,0,2.0990,39.0010,1.3587,0.0000,0.0000,-0.0607,1,0.0000,-1.3797
402,6777.326,12.492,1,0.002,2.811,0.133,15.068,0.848,1.030,0.194,63,320,54,29,83,109,277,143,137,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2913,0.0000,0.0000,-0.0674,1,0.0000,-1.3797
403,6794.723,20.192,1,0.002,3.280,0.129,11.482,0.981,1.183,0.229,62,320,54,29,82,109,277,143,137,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2913,0.0000,0.0000,-0.0674,1,0.0000,-1.3797
404,6810.191,17.415,1,0.085,3.379,0.080,10.393,0.556,0.746,0.111,61,321,54,29,87,109,277,143,138,5,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2913,0.0000,0.0000,-0.0674,1,0.0000,-1.3797
405,6832.076,15.414,1,0.003,2.231,0.163,17.288,0.889,1.045,0.198,62,321,54,29,86,109,277,144,138,6,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2198,0.0000,0.0000,-0.0714,1,0.0000,-1.3797
406,6850.210,21.918,1,0.150,3.326,0.180,12.129,0.996,1.054,0.193,60,324,54,29,91,109,277,144,139,5,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2198,0.0000,0.0000,-0.0714,1,0.0000,-1.3797
407,6866.124,18.138,1,0.020,3.532,0.080,10.686,0.623,0.725,0.143,60,324,54,29,91,109,277,144,139,5,0.0000,0,0.0000,0,0,2.0990,39.0010,1.2198,0.0000,0.0000,-0.0714,1,0.0000,-1.3797
408,6881.148,15.937,1,0.002,2.378,0.082,11.082,0.477,0.763,0.115,60,324,54,29,88,109,277,145,139,6,0.0000,0,0.0000,0,0,2.0990,40.3426,1.1460,0.2561,1.3416,-0.0738,0,0.0000,-1.2571
409,6899.337,14.981,1,0.157,3.065,0.095,13.021,0.646,0.944,0.178,61,326,54,29,93,109,277,145,140,5,0.0000,0,0.0000,0,0,2.0990,40.3426,1.1460,0.2561,1.3416,-0.0738,0,0.0000,-1.1231
410,6913.941,18.211,1,0.002,2.203,0.057,11.343,0.351,0.426,0.122,60,326,54,29,89,109,277,145,140,5,0.0000,0,0.0000,0,0,2.0990,40.3426,1.1460,0.2561,1.3416,-0.0738,0,0.0000,-0.9602
411,6929.615,14.558,1,0.002,0.959,0.106,13.287,0.721,0.449,0.083,61,326,54,29,85,109,277,146,140,6,0.0000,0,0.0000,0,0,2.0990,41.4443,1.0722,0.2873,1.1016,-0.0738,0,0.0000,-0.8484
412,6946.276,15.666,1,0.044,1.556,0.042,14.300,0.269,0.334,0.073,61,329,54,29,88,109,277,146,141,5,0.0000,0,0.0000,0,0,2.0990,41.4443,1.0722,0.2873,1.1016,-0.0738,0,0.0000,-0.7333
413,6963.269,16.658,1,0.001,1.380,0.116,14.278,0.407,0.683,0.077,61,329,54,29,84,109,277,146,141,5,0.0000,0,0.0000,1,0,2.0990,41.4443,1.0722,0.2873,1.1016,-0.0738,0,0.0000,-0.6110
414,6979.314,17.002,1,0.001,1.157,0.081,13.945,0.325,0.413,0.069,61,329,54,29,80,109,277,147,141,6,0.0000,0,0.0000,1,0,2.0990,42.3059,0.9986,0.3156,0.8616,-0.0737,0,0.0000,-0.5033
415,6997.765,16.035,1,0.070,1.254,0.058,15.625,0.384,0.553,0.464,61,330,54,29,79,109,277,147,142,5,0.0000,0,0.0000,1,0,2.0990,42.3059,0.9986,0.3156,0.8616,-0.0737,0,0.0000,-0.4112
416,7014.267,18.458,1,0.008,2.529,0.021,12.828,0.355,0.591,0.120,60,330,55,29,78,111,277,147,142,5,0.0000,0,0.0000,1,0,2.0990,42.3059,0.9986,0.3156,0.8616,-0.0737,0,0.0000,-0.3052
417,7030.460,16.509,1,0.001,2.381,0.027,12.983,0.334,0.335,0.076,60,330,56,29,76,113,277,148,142,6,0.0000,0,0.0000,1,0,2.4405,42.9275,0.9249,0.3414,0.6216,-0.0736,0,0.0000,-0.2292
418,7046.026,16.177,1,0.053,1.174,0.065,13.424,0.291,0.439,0.078,60,334,56,29,81,113,277,148,143,5,0.0000,0,0.0000,1,0,2.4405,42.9275,0.9249,0.3414,0.6216,-0.0736,0,0.0000,-0.1622
419,7063.817,15.593,1,0.001,2.546,0.014,14.498,0.258,0.337,0.073,61,334,57,29,79,115,277,148,143,5,0.0000,0,0.0000,1,0,2.4405,42.9275,0.9249,0.3414,0.6216,-0.0736,0,0.0000,-0.0975
420,7090.382,17.825,1,0.003,10.023,0.091,13.649,1.004,1.481,0.204,60,334,58,30,77,117,277,149,143,6,0.0000,0,0.0000,1,0,2.8054,43.3092,0.9010,0.3649,0.3816,-0.0735,0,0.0000,-0.0419
421,7103.644,26.587,1,0.114,6.989,0.037,3.808,0.903,1.099,0.181,58,334,58,30,80,117,279,149,144,5,0.0000,0,0.0000,1,0,2.8054,43.3092,0.9010,0.3649,0.3816,-0.0735,0,0.0000,0.0258
422,7116.151,13.237,1,0.017,2.676,0.048,7.201,0.967,1.291,0.195,60,334,58,30,80,117,279,150,144,6,0.0000,0,0.0000,1,0,3.1916,43.4508,0.9010,0.3863,0.1416,-0.0735,0,0.0000,0.0575
423,7132.406,12.538,1,0.003,2.416,0.013,11.367,0.916,1.149,0.250,62,334,58,30,77,117,279,150,144,6,0.0000,0,0.0000,1,0,3.1916,43.4508,0.9010,0.3863,0.1416,-0.0735,0,0.0000,0.0694
424,7149.317,16.260,1,0.150,2.689,0.014,11.758,0.856,1.089,0.209,62,338,58,30,81,117,279,150,145,5,0.0000,0,0.0000,1,0,3.1916,43.4508,0.9010,0.3863,0.1416,-0.0735,0,0.0000,0.0847
425,7165.688,16.906,1,0.003,2.677,0.015,11.525,0.878,0.928,0.206,62,338,58,30,77,117,279,150,145,5,0.0000,0,0.0000,1,0,3.1916,43.4508,0.9010,0.3863,0.1416,-0.0735,0,0.0000,0.1007
426,7182.640,16.355,1,0.003,2.637,0.146,11.921,0.878,1.040,0.205,61,338,58,30,74,117,279,151,145,6,0.0000,0,0.0000,1,0,3.5973,43.3525,0.9010,0.4057,-0.0984,-0.0734,0,0.0000,0.0949
427,7199.178,16.950,1,0.109,2.262,0.132,11.517,0.868,1.253,0.276,61,339,58,30,73,117,279,151,146,5,0.0000,0,0.0000,1,0,3.5973,43.3525,0.9010,0.4057,-0.0984,-0.0734,0,0.0000,0.0838
428,7217.561,16.547,1,0.019,3.733,0.056,11.615,1.577,1.058,0.193,61,339,58,30,73,117,281,151,146,5,0.0000,0,0.0000,1,0,3.5973,43.3525,0.9010,0.4057,-0.0984,-0.0734,0,0.0000,0.0729
429,7232.795,18.393,1,0.011,2.560,0.149,9.823,0.937,1.409,0.206,60,339,58,30,72,117,281,152,146,6,0.0000,0,0.0000,1,0,4.0207,43.0141,0.9010,0.4234,-0.3384,-0.0734,0,0.0000,0.0366
430,7250.734,15.260,1,0.165,3.603,0.036,11.505,0.832,1.381,0.250,61,343,58,30,78,117,283,152,147,5,0.0000,0,0.0000,1,0,4.0207,43.0141,0.9010,0.4234,-0.3384,-0.0734,0,0.0000,0.0022
431,7270.546,17.934,1,0.002,7.704,0.043,9.957,0.765,1.009,0.174,60,343,58,30,75,117,285,152,147,5,0.0000,0,0.0000,1,0,4.0207,43.0141,0.9010,0.4234,-0.3384,-0.0734,0,0.0000,-0.0382
432,7283.684,19.745,1,0.002,5.017,0.037,6.743,0.550,0.589,0.114,59,343,58,30,72,117,287,153,147,6,0.0000,0,0.0000,1,0,4.4603,42.4357,0.9010,0.4395,-0.5784,-0.0733,0,0.0000,-0.1117
433,7308.422,13.115,1,0.147,10.757,0.050,10.596,1.264,1.576,0.274,61,344,58,30,76,117,289,153,148,5,0.0000,0,0.0000,1,0,4.4603,42.4357,0.9010,0.4395,-0.5784,-0.0733,0,0.0000,-0.1623
434,7318.911,24.794,1,0.009,6.803,0.050,2.242,0.495,0.651,0.116,59,344,58,30,77,117,291,154,148,6,0.0000,0,0.0000,1,0,4.9144,42.0010,0.9010,0.4542,0.0000,-0.0733,1,0.0000,-0.2521
435,7330.760,10.443,1,0.007,2.568,0.056,8.306,0.352,0.388,0.098,63,344,58,30,76,117,291,154,148,6,0.0000,0,0.0000,1,0,4.9144,42.0010,0.9010,0.4542,0.0000,-0.0733,1,0.0000,-0.2824
436,7346.589,11.842,1,0.065,1.490,0.059,13.193,0.377,0.476,0.104,65,347,58,30,78,117,291,154,149,5,0.0000,0,0.0000,1,0,4.9144,42.0010,0.9010,0.4542,0.0000,-0.0733,1,0.0000,-0.3167
437,7366.542,15.819,1,0.003,3.591,0.108,14.296,0.798,0.907,0.188,65,347,58,30,76,117,291,154,149,5,0.0000,0,0.0000,1,0,4.9144,42.0010,0.9010,0.4542,0.0000,-0.0733,1,0.0000,-0.3626
438,7383.617,19.994,1,0.003,3.642,0.141,10.998,0.957,1.031,0.198,63,347,58,30,74,117,291,155,149,6,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
439,7399.920,17.086,1,0.121,3.018,0.113,10.601,1.080,0.996,0.255,63,348,58,30,73,117,291,155,150,5,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
440,7415.836,16.324,1,0.028,2.669,0.143,11.081,0.762,0.886,0.208,63,348,58,30,76,117,291,155,150,5,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
441,7433.512,15.944,1,0.003,3.579,0.142,11.644,0.962,0.983,0.197,63,348,58,30,74,117,291,156,150,6,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
442,7449.693,17.651,1,0.117,3.056,0.109,10.599,0.839,1.116,0.204,62,351,58,30,78,117,291,156,151,5,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
443,7466.623,16.155,1,0.012,3.528,0.107,11.306,0.746,0.924,0.192,62,351,58,30,79,117,291,156,151,5,0.0000,0,0.0000,1,0,5.0990,42.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,-0.3797
444,7482.358,16.921,1,0.003,2.486,0.146,10.934,0.812,1.059,0.189,62,351,58,30,77,117,291,157,151,6,0.0000,0,0.0000,1,0,5.0990,43.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,-0.2529
445,7500.913,15.737,1,0.125,4.250,0.112,11.892,0.739,1.076,0.233,62,352,58,30,76,117,291,157,152,5,0.0000,0,0.0000,1,0,5.0990,43.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,-0.1121
446,7515.913,18.589,1,0.023,2.932,0.107,9.914,0.718,0.927,0.240,61,352,58,30,80,117,291,157,152,5,0.0000,0,0.0000,1,0,5.0990,43.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,0.0541
447,7532.269,14.973,1,0.003,2.379,0.037,11.643,0.900,1.087,0.189,62,352,58,30,76,117,291,158,152,6,0.0000,0,0.0000,1,0,5.0990,44.4443,0.9010,0.2873,1.1016,-0.0348,0,0.0000,0.1665
448,7549.147,16.350,1,0.120,2.522,0.011,11.930,0.802,1.163,0.221,62,355,58,30,79,117,291,158,153,5,0.0000,0,0.0000,1,0,5.0990,44.4443,0.9010,0.2873,1.1016,-0.0348,0,0.0000,0.2866
449,7565.724,16.881,1,0.014,2.544,0.017,11.787,0.913,0.931,0.250,61,355,58,30,79,117,291,158,153,5,0.0000,0,0.0000,1,0,5.0990,44.4443,0.9010,0.2873,1.1016,-0.0348,0,0.0000,0.4106
450,7584.042,16.631,1,0.003,3.247,0.066,11.760,1.194,1.568,0.302,61,355,58,30,76,117,291,159,153,6,0.0000,0,0.0000,1,0,5.0990,45.3059,0.9010,0.3156,0.8616,-0.0382,0,0.0000,0.5114
451,7600.576,18.301,1,0.134,2.763,0.017,10.136,1.190,1.812,0.325,61,356,58,30,78,117,291,159,154,5,0.0000,0,0.0000,1,0,5.0990,45.3059,0.9010,0.3156,0.8616,-0.0382,0,0.0000,0.6165
452,7615.819,16.606,1,0.020,2.486,0.012,10.214,1.106,0.991,0.191,61,356,58,30,81,117,291,159,154,5,0.0000,0,0.0000,1,0,5.0990,45.3059,0.9010,0.3156,0.8616,-0.0382,0,0.0000,0.7119
453,7630.479,15.184,1,0.002,1.745,0.039,11.377,0.557,0.661,0.119,61,356,58,30,77,117,291,160,154,6,0.0000,0,0.0000,1,0,5.4405,45.9275,0.9010,0.3414,0.6216,-0.0413,0,0.0000,0.7776
454,7649.235,14.593,1,0.083,1.713,0.007,15.142,0.501,0.651,0.571,62,360,58,30,82,117,291,160,155,5,0.0000,0,0.0000,1,0,5.4405,45.9275,0.9010,0.3414,0.6216,-0.0413,0,0.0000,0.8381
455,7663.320,18.735,1,0.001,1.443,0.017,11.338,0.494,0.587,0.117,61,360,58,30,78,117,291,160,155,5,0.0000,0,0.0000,1,0,5.4405,45.9275,0.9010,0.3414,0.6216,-0.0413,0,0.0000,0.9157
456,7679.128,14.087,1,0.002,0.692,0.021,13.953,0.487,0.515,0.073,62,360,58,30,74,117,291,161,155,6,0.0000,0,0.0000,1,0,5.8054,46.3092,0.9010,0.3649,0.3816,-0.0441,0,0.0000,0.9568
457,7696.298,15.788,1,0.054,0.850,0.008,15.212,0.336,0.563,0.092,62,361,58,30,77,117,291,161,156,5,0.0000,0,0.0000,1,0,5.8054,46.3092,0.9010,0.3649,0.3816,-0.0441,0,0.0000,0.9969
458,7712.225,17.177,1,0.005,0.601,0.005,14.298,0.365,0.536,0.064,62,361,58,30,76,117,291,161,156,5,0.0000,0,0.0000,1,0,5.8054,46.3092,0.9010,0.3649,0.3816,-0.0441,0,0.0000,1.0406
459,7732.012,15.914,1,0.001,2.061,0.020,15.007,1.827,0.709,0.117,62,361,58,30,72,117,291,162,156,6,0.0000,0,0.0000,1,0,6.1916,46.4508,0.9010,0.3863,0.1416,-0.0467,0,0.0000,1.0656
